Jurek,Walczak,ul. Owsiana ,91,Poznań,61-667,1994,5,11,71,O+,102.7,165
Kasia,Wojciechowska,ul. Mazowiecka ,145,Warszawa/Wesoła,05-077,1984,3,12,49,O-,94.3,158
Alfons,Olszewski,ul. Marcina ,129,Szczecin,71-545,1976,12,6,65,B+,67.2,181
Malwina,Chmielewska,ul. Kaszubska ,51,Szczecin,70-226,1985,3,9,15,AB+,77.4,166
Hanna,Dudek,ul. Brukselska ,67,Warszawa,03-973,1960,4,12,70,B+,78.1,162
Szczepan,Kozłowski,ul. Jarocińska ,80,Warszawa,04-156,1951,17,2,81,AB+,78.7,166
Szczepan,Borkowski,ul. Kręta ,138,Jaworzno,43-602,1976,29,6,56,O+,94.9,182
Eugeniusz,Symanski,ul. Żelazna ,106,Kielce,25-014,2004,10,10,10,O+,42.7,140
Teofil,Gorski,ul. Studzienna ,5,Wrocław,53-304,1977,9,3,59,A+,113.2,167
Klaudiusz,Sokołowski,ul. Sitowiny ,28,Kraków,31-998,2002,14,8,15,A-,50.6,166
Kazia,Tomaszewska,ul. Doktora Kolińskiego Józefa ,20,Łódź,91-849,1967,5,8,1,A+,11.8,73
Róża,Kowalska,ul. Zatorze ,140,Warszawa,02-852,2007,3,2,39,B+,91.0,154
Emeryk,Dąbrowski ,ul. Matki Teresy z Kalkuty ,46,Katowice,40-750,1976,3,7,81,O+,94.8,168
Mirosława,Dudek,ul. Imbramowska ,123,Kraków,31-212,1971,1,6,73,B+,63.7,151
Bożena,Rutkowska,ul. Herbaciana ,44,Warszawa,04-824,1994,14,10,37,A+,84.4,168
Bartłomiej,Duda,Pl. Grunwaldzki ,46,Wrocław,50-366,1994,4,3,52,O+,72.1,174
Ksenia,Kucharska,ul. Dzika ,4,Warszawa,00-198,1998,30,10,31,B+,87.8,162
Mieczysław,Ostrowski,ul. Deotymy ,22,Warszawa,01-409,1978,11,7,31,B+,64.5,173
Bonifacy,Majewski,ul. Ogrodowa ,5,Kielce,25-024,1963,18,6,23,O+,91.1,182
Katarzyna,Nowak ,ul. Żołnierska ,5,Wrocław,53-014,1956,29,8,33,O+,63.1,168
Gabriela,Kowalska,ul. Zwycięstwa ,95,Koszalin,75-605,2006,24,9,40,B+,101.5,171
Bogusława,Kucharska,ul. Sławka Walerego ,61,Katowice,40-833,1991,22,7,32,A+,91.9,163
Jozafat,Piotrowski,ul. Księży Pijarów ,72,Kraków,31-466,2000,12,8,57,AB+,71.7,174
Friderich,Dąbrowski ,ul. Walecznych ,79,Olsztyn,10-624,1946,2,9,65,O-,62.7,168
Krzyś,Kowalczyk,ul. Długa ,106,Lublin,20-365,1942,19,2,41,B+,98.2,176
Malwina,Król,ul. Janosika ,138,Warszawa,04-816,1988,14,5,13,O+,71.7,144
Kazimierz,Wysocki,ul. Krakusa ,133,Rzeszów,35-302,1938,2,4,40,O+,84.9,167
Gabryjel,Michalski,ul. Goplan ,32,Lublin,20-828,1957,12,9,14,A+,49.2,151
Dita,Sokołowska,ul. Kryniczna ,75,Warszawa,03-934,1933,29,10,49,AB+,82.7,162
Józefa,Czerwinska,ul. Grodecka ,91,Wrocław,54-435,1947,14,9,9,A+,28.4,139
Gabrysia,Wysocka,ul. Rapackiego Mariana ,41,Lublin,20-150,1941,26,7,41,AB+,64.1,168
Mieczysława,Adamska,ul. Rondo Kaponiera ,105,Poznań,60-829,1982,25,12,45,A+,74.5,165
Włodzimierz,Rutkowski,ul. Sikorskiego ,132,Ostrów Mazowiecka,07-310,1994,19,10,22,B+,59.9,178
Apolonia,Kwiatkowska,ul. Ewangelicka ,149,Poznań,61-856,2002,21,11,22,O+,87.0,159
Jadzia,Nowicka,ul. Świerkowa ,33,Jastrzębie-Zdrój,44-330,1991,14,3,19,A+,76.6,169
Genowefa,Nowak ,ul. Daleka ,85,Gdańsk,80-071,2003,22,5,39,A+,71.3,163
Józefa,Kucharska,ul. Szczęśliwa ,126,Wrocław,53-445,1999,29,9,53,A-,64.9,174
Blanka,Kucharska,ul. Wysockiego Piotra ,135,Warszawa,03-371,1947,9,5,61,A+,98.1,170
Zoja,Czerwinska,ul. Grabowa ,4,Zabrze,41-800,1954,14,7,11,A-,31.7,155
Racław,Kucharski,ul. Boguszowicka ,86,Rybnik,44-251,1951,3,1,26,AB-,83.6,190
Jacek,Nowakowski,ul. Pejzażowa ,102,Szczecin,71-804,1970,23,7,17,B+,80.3,185
Władysława,Chmielewska,ul. Generała Andersa Władysława ,149,Brzeg,49-300,1973,2,4,71,O+,91.3,165
Karol,Woźniak,ul. Warszawska ,101,Aleksandrów Łódzki,95-069,1976,23,11,74,AB+,95.3,180
Krystyn,Pawłowski,ul. Góralska ,118,Wrocław,53-610,1949,21,6,29,A+,93.8,175
Jędrzej,Nowicki,ul. Tylżycka ,56,Warszawa,01-656,1979,21,11,78,O+,94.2,183
Janek,Król,ul. Organizacji WiN ,34,Łódź,91-801,1969,17,10,59,A+,104.4,176
Lesława,Wysocka,ul. Reymonta ,149,Gąsewo Poduchowne,06-213,2000,15,12,83,A+,77.3,150
Kasia,Nowak ,ul. Strzelecka ,54,Gdańsk,80-803,2000,7,3,70,O+,95.2,154
Fryderyk,Zając,ul. Niemcewicza Juliana Ursyna ,28,Będzin,42-500,1982,16,7,76,O+,96.2,178
Dariusz,Kwiatkowski,ul. Olszewskiego Karola ,95,Wrocław,51-644,1955,9,9,34,O+,83.8,182
Jarek,Kozłowski,ul. Dworcowa ,13,Mława,06-501,1953,12,11,22,A+,79.0,170
Janusz,Woźniak,ul. Noakowskiego Stanisława ,52,Gdańsk,80-313,1947,27,4,15,AB+,44.8,179
Teodozja,Jabłońska,ul. Perkuna ,133,Warszawa,04-124,1980,17,7,26,B+,79.8,171
Jarosława,Ostrowska,ul. Michalinki ,142,Warszawa,04-977,2001,5,6,14,B+,72.6,162
Izolda,Jaworska,ul. Piaskowa ,120,Tarnowskie Góry,42-606,1964,10,5,18,O+,85.9,173
Renard,Kozłowski,ul. 27 Stycznia ,134,Będzin,42-500,2015,22,3,70,B+,83.2,178
Lucjan,Zając,ul. Grafitowa ,14,Olsztyn,10-698,1973,14,10,62,A+,80.6,174
Józefa,Chmielewska,ul. Smocza ,69,Warszawa,01-041,1987,20,5,66,A+,80.7,154
Makary,Sawicki,ul. Urbańskiego Jerzego Jana ,81,Wrocław,51-629,2000,7,3,47,O+,109.2,171
Sławomira,Wieczorek,ul. Chemiczna ,20,Radom,26-606,1934,14,8,44,A+,66.9,154
Celina,Gorska,ul. Juliuszowska ,23,Sosnowiec,41-215,1942,22,1,41,O+,73.8,160
Celestyna,Kalinowska,ul. Lasek Brzozowy ,72,Warszawa,02-792,1940,20,7,68,O+,53.5,156
Walenty,Jaworski,ul. Dębowa ,50,Gdańsk,80-204,1938,21,9,37,B+,66.8,173
Mścisław,Majewski,ul. Bogusławskiego Wojciecha ,61,Wrocław,50-031,1931,26,2,48,AB+,99.2,182
Leokadia,Dudek,ul. Cukrownicza ,135,Konin,62-506,1988,23,3,17,B+,59.2,160
Władysław,Nowicki,Al. Dwudziestolatków ,21,Warszawa,02-157,1999,19,12,16,B+,48.9,159
Włodzisław,Duda,ul. Hala Targowa ,49,Gdynia,81-355,2000,23,9,34,A+,101.3,178
Krystyn,Jasiński,ul. Dzięcioła ,63,Warszawa,04-988,1957,28,7,62,O+,105.7,186
Dobrosław,Borkowski,ul. Filtrowa ,134,Kędzierzyn-Koźle,47-200,2002,5,2,64,B+,62.7,166
Czcibor,Ostrowski,ul. Zwierzyniecka ,100,Kraków,31-105,1936,15,11,69,O+,64.5,182
Felicyta,Wojciechowska,ul. Bajeczna ,69,Łódź,93-347,1939,13,7,37,O+,86.3,154
Władysława,Olszewska,ul. Nowolipie ,40,Gdańsk,80-172,1948,2,10,15,A+,43.0,164
Jadzia,Wojciechowska,ul. Piaseczna ,112,Tarnowskie Góry,42-680,1964,3,9,52,O+,78.3,173
Zoja,Nowicka,ul. Wincentego-Weryhy Darowskiego ,23,Kraków,30-198,1950,1,5,2,O+,11.6,81
Karol,Kowalski,ul. Goldoniego Carla ,117,Warszawa,01-913,2005,3,3,44,B+,86.3,169
Fryderyk,Duda,ul. Olgi Drohojowskiej ,13,Wrocław,52-244,1997,11,5,30,O+,98.0,175
Renard,Zając,ul. Karłowicza Jana ,35,Zabrze,41-800,1989,28,2,17,A+,90.7,162
Angelika,Kalinowska,ul. Pamiętna ,38,Kraków,30-146,2014,30,6,83,A-,52.8,155
Radosława,Zając,Pl. Obrońców Poczty Polskiej ,16,Gdańsk,80-839,1938,27,7,75,O+,54.5,163
Malwina,Pawlak,ul. Księdza Schulza Józefa ,95,Bydgoszcz,85-315,1977,28,11,76,B+,77.2,162
Klara,Kowalska,ul. Krowoderska ,30,Kraków,31-141,1964,24,9,78,A+,54.3,170
Irenka,Król,ul. Chabrowa ,83,Gdańsk,80-177,1960,4,11,85,A+,90.3,165
Klimek,Michalski,ul. Przesiecka ,147,Wrocław,54-048,1970,13,4,29,O+,81.3,176
Berta,Adamska,ul. Zarzewska ,89,Łódź,93-129,2016,14,5,18,O+,75.0,166
Eliasz,Sawicki,ul. Korycińska ,99,Białystok,15-650,2011,30,4,17,A+,69.8,171
Sylwia,Kaczmarek,ul. Murawa ,148,Poznań,61-655,1976,20,9,59,O-,70.5,153
Lucjusz,Borkowski,ul. Reymonta Władysława ,137,Opole,45-065,1957,31,8,15,A-,68.4,163
Bazyli,Kucharski,ul. Cietrzewia ,5,Olsztyn,11-041,1983,3,1,81,A+,94.4,170
Elżbieta,Kamińska,ul. Kilowa ,119,Bydgoszcz,85-436,1932,28,8,78,O+,107.7,167
Matylda,Nowak ,ul. Mściwoja II,90,Gdańsk,80-384,1971,4,1,69,A+,89.2,160
Marceli,Adamczyk,ul. Straszewskiego Floriana ,107,Kraków,31-113,1988,1,11,52,O-,80.7,171
Stefcia,Tomaszewska,ul. Górna ,149,Warszawa/Wesoła,05-075,1976,31,12,66,O+,99.1,168
Wacława,Sokołowska,Pl. Bawół ,82,Kraków,31-057,1961,18,12,11,O+,38.0,146
Ruta,Chmielewska,ul. Nawrot ,9,Łódź,90-046,1952,16,1,20,B+,52.7,173
Patryk,Symanski,ul. Lidzka ,119,Warszawa,03-523,1999,30,1,28,B+,94.9,177
Kaja,Olszewska,ul. Butryma Józwy ,134,Poznań,60-177,1935,11,5,3,O+,16.4,100
Adelajda,Tomaszewska,ul. Sokola ,112,Bydgoszcz,85-172,2002,19,2,79,B+,49.1,163
Klementyna,Woźniak,ul. Bruszniowa ,70,Kielce,25-706,1951,16,10,39,A+,74.7,162
Wincenty,Maciejewski,ul. Generała Roweckiego Stefana Grota ,10,Szczecin,71-297,2001,22,7,53,O+,104.1,179
Basia,Woźniak,ul. Jaśminowa ,104,Brzeg,49-304,2009,11,4,57,O+,96.0,168
Ferdynand,Wysocki,ul. Kasjopei ,149,Gdańsk,80-299,1988,14,1,47,A+,70.6,184
Roksana,Michalska,ul. Heroldów ,52,Warszawa,01-999,2001,27,2,1,O+,10.3,73
Józef,Kowalski,ul. Orzechowa ,141,Kielce,25-208,1955,9,7,6,B+,16.9,111
Justyn,Wojciechowski,ul. Powstańców Warszawy ,24,Sopot,81-712,1979,25,8,41,A+,80.2,187
Andrzej,Jabłoński,Pl. Powstańców Śląskich ,147,Wrocław,53-314,2016,10,6,60,AB+,111.9,183
Sobiesław,Walczak,ul. Młynowa ,108,Kraków,30-412,2014,26,5,34,O+,70.6,188
Oliwia,Olszewska,ul. Orzeszkowej ,110,Korsze,11-430,1965,12,10,84,O-,74.9,165
Narcyz,Grabowski,ul. Keramzytowa ,80,Zielona Góra,65-954,1957,17,10,45,O-,83.6,182
Rościsław,Wojciechowski,ul. Forteczna ,60,Kraków,30-437,1975,3,7,29,A+,99.2,172
Elżbieta,Grabowska,ul. Wróbla Hermana ,94,Siemianowice Śląskie,41-100,1991,12,6,41,O+,85.6,154
Grażyna,Piotrowska,ul. Piaskowa ,52,Białystok,15-561,1935,10,7,56,O+,59.8,160
Bratumił,Nowicki,Pl. Niepodległości ,130,Poznań,61-720,1956,1,5,65,B+,67.1,172
Marek,Olszewski,ul. Szczecińska ,33,Gdynia,81-326,1969,23,1,18,B+,95.0,172
Emeryk,Maciejewski,ul. Mianowskiego Józefa ,132,Łódź,91-812,2000,16,4,82,O-,91.2,178
Seweryn,Kucharski,ul. Kostrzewskiego Józefa ,55,Poznań,60-685,2010,12,3,15,O+,57.0,166
Salomea,Symanska,ul. Sejmikowa ,47,Warszawa,04-602,1963,27,1,66,B+,62.0,168
Ireneusz,Dudek,ul. Helska ,38,Białystok,15-587,1947,8,2,16,O+,86.5,176
Ludwika,Wieczorek,ul. Nakielska ,26,Gdańsk,80-029,1941,7,1,8,B+,38.8,134
Danuta,Zając,ul. Finansowa ,28,Łódź,93-420,2011,19,4,29,B+,56.1,164
Nikodem,Ostrowski,ul. Kobylińskiego Stanisława ,19,Katowice,40-026,1942,5,11,15,O-,81.9,174
Stanisław,Kowalski,ul. Podhalnie ,11,Kraków,30-698,1975,22,8,62,A+,88.3,168
Patrycja,Wiśniewska,ul. Centaura ,104,Gdańsk,80-299,1991,2,6,38,A+,53.9,174
Judyta,Adamska,ul. Baczyńskiego Krzysztofa ,72,Zabrze,41-813,1935,16,8,1,O+,8.7,78
Róża,Nowak ,ul. Bitwy pod Rokitną ,68,Warszawa,01-506,1994,28,12,2,B+,11.6,83
Friderich,Kalinowski,ul. Kopalina ,45,Kraków,30-228,1967,17,6,52,A+,110.9,177
Bogusława,Kowalska,ul. Zagórska ,90,Kielce,25-358,1950,11,9,59,O-,69.2,157
Wioletta,Sokołowska,ul. Fabryczna ,134,Wrocław,54-426,1969,3,1,42,O+,54.8,157
Karolina,Król,ul. Pomianowska ,51,Warszawa,03-136,1964,30,1,26,O+,85.0,165
Izaak,Zawadzki,ul. Stawki ,87,Warszawa,01-040,1973,18,1,82,O-,91.7,163
Jadzia,Nowak ,ul. Biecka ,143,Poznań,60-473,1984,11,10,60,A+,69.3,164
Julianna,Adamczyk,ul. Rynkiewicza Aleksandra ,132,Olsztyn,10-089,1958,6,8,48,O+,51.6,162
Ferdynand,Wieczorek,ul. Kilińskiego Jana ,101,Łódź,90-322,1961,2,5,17,B+,66.4,180
Aron,Zielinski,ul. Wiktorii Wiedeńskiej ,19,Warszawa,02-954,2005,15,7,7,O+,31.0,120
Cibor,Kozłowski,ul. Gąsiorowskiego Wacława ,139,Kraków,30-694,1943,15,8,54,O+,83.1,170
Dorota,Pawłowska,ul. Chłopickiego Józefa ,11,Rzeszów,35-210,1981,17,3,70,O+,67.8,151
Wioletta,Nowicka,ul. Michałki ,47,Gdańsk,80-716,1998,1,6,76,B+,65.4,158
Bartłomiej,Symanski,ul. Pocztowa ,89,Katowice,40-001,1999,19,5,6,B+,18.7,125
Józef,Duda,Al. Szucha Jana Chrystiana ,6,Warszawa,00-582,1965,4,10,74,A-,97.5,165
Waleria,Symanska,ul. Bacciarellego Marcelego ,69,Wrocław,51-649,1990,14,10,41,A+,104.7,166
Mieczysław,Dudek,ul. Normandzka ,18,Łódź,91-183,1952,27,11,25,O-,64.7,180
Leokadia,Nowakowska,ul. Dębowa ,62,Świętochłowice,41-600,1976,3,7,82,A+,51.4,150
Egidiusz,Symanski,ul. Olsztyńska ,27,Wrocław,51-423,1944,29,11,22,B+,87.7,169
Zdzisława,Wiśniewska,ul. Malachitowa ,59,Kraków,30-798,1965,14,5,50,B+,86.4,160
Lechosław,Michalski,ul. Halicka ,55,Bydgoszcz,85-137,2004,10,8,67,B+,79.6,184
Iwan,Symanski,ul. Adamieckiego Karola ,143,Chorzów,41-503,1975,9,1,48,O+,92.0,173
Urszula,Nowak ,ul. Przyce ,81,Warszawa,01-252,1968,29,8,53,B+,57.3,168
Władysława,Wieczorek,ul. Dekerta Jana ,64,Sosnowiec,41-200,1971,26,8,44,B+,85.2,160
Felicyta,Rutkowska,ul. Armii Ludowej ,140,Rybnik,44-251,1974,23,7,33,O+,50.9,161
Karolina,Jasińska,ul. Plażowa ,39,Bydgoszcz,85-359,2004,28,11,58,O-,60.7,154
Marceli,Symanski,ul. Dąbrowskiej Marii ,39,Warszawa,01-903,2002,29,3,56,A-,68.2,186
Waleria,Wiśniewska,ul. Na Końcu ,67,Wrocław,51-607,1958,12,8,12,AB+,38.7,137
Mieczysława,Nowicka,ul. Wygon ,133,Poznań,61-313,1992,30,6,74,O+,97.5,164
Katarzyna,Zawadzka,ul. Daliowa ,64,Gdańsk,80-410,1989,17,1,36,O+,66.7,167
Walentyna,Dąbrowski ,ul. Łazy ,29,Kielce,25-677,2009,14,4,19,O+,52.0,164
Marzena,Wojciechowska,ul. Marszałka Piłsudskiego Józefa ,68,Szczecin,70-423,2002,14,10,17,A+,45.6,170
Kondrat,Jabłoński,ul. Kuligowskiego Zygmunta ,127,Bydgoszcz,85-790,1959,17,8,52,B+,69.1,168
Jowita,Pawlak,ul. Królowej Jadwigi ,80,Kraków,30-952,1949,2,11,26,O-,94.3,163
Apolonia,Czerwinska,ul. Trybunalska ,122,Poznań,60-325,1989,29,7,65,O+,98.1,168
Longin,Kozłowski,ul. Ofiar Katynia ,56,Katowice,40-290,2006,21,5,41,O+,77.4,177
Mirosława,Borkowska,ul. Kiwerskiego Wojciecha ,120,Lublin,20-240,1988,13,11,72,B-,65.0,168
Genowefa,Kamińska,ul. Jaskrów ,1,Katowice,40-750,1951,21,4,52,O+,63.2,157
Ewa,Sawicka,ul. Kościuszki ,72,Toruń,87-101,2001,6,10,12,A-,55.8,157
Jadwiga,Kalinowska,ul. Boczna ,10,Bydgoszcz,85-734,1954,25,2,42,B+,74.3,154
Jarosława,Pawlak,ul. Kuczkowskiego Ignacego ,131,Koszalin,75-378,1988,15,6,49,AB-,63.9,162
Malina,Wiśniewska,ul. Pancerna ,84,Szczecin,71-888,1959,1,2,46,B+,96.2,172
Izolda,Sobczak,ul. Desantowa ,96,Wrocław,54-530,1977,26,9,42,A+,64.8,169
Tadeusz,Pawłowski,ul. Szmaragdowa ,75,Wrocław,52-215,1940,23,8,13,O+,49.3,153
Jagoda,Michalska,ul. Konopnickiej Marii ,20,Olsztyn,10-168,2003,24,9,14,O+,65.5,173
Justyn,Wieczorek,ul. Rynek ,19,Golub-Dobrzyń,87-400,2015,30,9,58,A+,73.4,167
Barbara,Adamczyk,ul. Westerplatte pawilon ,81,Opoczno,26-301,2001,1,4,25,A+,54.9,174
Cyryl,Majewski,ul. Kotlarska ,26,Wrocław,50-151,1953,23,5,28,B+,93.2,178
Celina,Jasińska,ul. Głuszycka ,17,Warszawa,02-215,1973,10,5,8,O+,19.4,131
Gabrysz,Nowicki,ul. Wyzwolenia ,8,Stoczek Łukowski,21-450,2009,2,10,14,B+,45.1,161
Hendrych,Dąbrowski ,ul. Municypalna ,82,Warszawa,02-281,1996,28,2,58,A+,98.2,168
Beatrycze,Kozłowska,ul. Pasieczna ,55,Lublin,20-520,1959,18,6,68,B+,77.5,163
Ignacy,Nowakowski,ul. Kolejowa ,91,Jabłonowo Pomorskie,87-330,2014,16,8,28,B-,72.6,171
Izabella,Czerwinska,ul. Gerberowa ,140,Poznań,60-175,2002,24,7,11,A+,46.4,157
Maurycy,Sokołowski,ul. Ligonia Juliusza ,34,Mysłowice,41-409,1933,22,4,29,O+,63.8,180
Świętopełk,Maciejewski,ul. Leonarda ,41,Lublin,20-625,1968,24,6,66,O+,62.3,174
Kasia,Jasińska,ul. Kutnowska ,53,Poznań,61-046,1949,22,10,15,O+,68.4,151
Narcyz,Kaczmarek,ul. Chotomińska ,1,Poznań,61-311,2007,11,1,63,A+,107.4,181
Klara,Adamska,ul. Okrętowa ,144,Szczecin,70-613,1945,25,11,28,O+,53.9,159
Wincenty,Borkowski,ul. Mozarta Wolfganga Amadeusza ,47,Warszawa,02-736,1976,7,11,57,B+,75.9,168
Zbigniew,Nowak ,ul. Cinciały Andrzeja ,117,Wrocław,50-306,2011,7,1,40,AB+,96.0,184
Krystiana,Walczak,ul. Leśna Polana ,104,Gdańsk,80-330,1999,25,6,77,O+,52.6,160
Hainrich,Sokołowski,ul. Rzeźnicza ,115,Wrocław,50-130,1979,19,5,14,O+,45.6,164
Wit,Rutkowski,ul. Brożka Jana ,109,Kraków,30-347,2009,28,10,1,O+,12.7,75
Nadzieja,Jabłońska,ul. Generała Sikorskiego Władysława ,42,Świętochłowice,41-600,1958,20,6,16,O+,57.4,174
Jaropełk,Sobczak,ul. Tondosa Stanisława ,56,Kraków,30-214,1980,12,6,64,O+,84.1,180
Marian,Duda,ul. Parkowa ,99,Dąbrowa Górnicza,41-303,2009,9,10,43,B+,101.6,171
Ludmita,Kozłowska,ul. Smolna ,35,Wrocław,54-020,2013,25,6,8,B+,31.0,120
Marcelina,Symanska,ul. Mierosławskiego Ludwika ,145,Warszawa,01-549,1976,1,5,21,A-,60.7,154
Luiza,Jabłońska,ul. Rybnicka ,63,Orzesze,43-180,2000,5,10,57,B+,58.9,169
Zachariasz,Kwiatkowski,ul. Armii Krajowej ,50,Koszalin,75-202,1944,24,5,3,O+,14.1,91
Salomea,Duda,Al. Jana Pawła II,92,Warszawa,00-141,1992,26,9,14,O+,76.5,159
Honorata,Wysocka,ul. Rybaki ,36,Olsztyn,10-149,1937,10,4,84,A+,52.1,152
Eligia,Kwiatkowska,ul. Okulickiego Leopolda ,33,Łódź,91-366,2006,4,11,48,A+,58.6,154
Józefa,Grabowska,ul. Boczna ,44,Zawiercie,42-400,1985,30,6,68,B+,93.3,160
Alojzy,Pawłowski,ul. Ludowa ,113,Opole,45-820,1976,10,1,10,A+,46.2,128
Wisia,Walczak,ul. Junacka ,48,Wrocław,54-020,1958,26,8,72,A+,87.5,152
Zygfryd,Kowalczyk,ul. Ku Cytadeli ,108,Poznań,61-722,1976,16,5,41,O-,77.0,189
Alicja,Sawicka,ul. Farbiarska ,7,Warszawa,02-862,1992,4,7,6,O+,21.0,122
Izabella,Pawłowska,ul. Błońska ,18,Poznań,61-407,1945,6,8,18,B+,69.1,169
Eustachy,Woźniak,ul. 26 Marca ,141,Rybnik,44-200,2006,22,7,38,AB+,112.9,172
Marceli,Zawadzki,ul. Trakt Lubelski ,11,Warszawa,04-667,2005,27,2,8,O+,21.0,118
Krystiana,Nowicka,ul. Kalinowa ,37,Opole,45-439,1992,17,6,59,AB-,101.7,152
Ignacy,Jabłoński,ul. Laudańska ,144,Poznań,60-178,1956,30,9,36,A+,89.8,175
Marek,Kwiatkowski,ul. Licealna ,115,Zielona Góra,65-417,2016,27,4,8,A+,30.1,132
Iwan,Grabowski,ul. Kowalska ,78,Wrocław,50-964,1977,24,12,3,O+,15.2,90
Wiktoria,Kaczmarek,ul. Ciasna ,143,Jaworzno,43-600,1962,1,3,41,A+,55.3,158
Dorota,Sawicki,ul. Szewko Stanisława ,64,Białystok,15-684,1997,20,9,16,B+,75.6,163
Hainrich,Kaczmarek,ul. Świdnicka ,50,Wrocław,50-030,1994,6,6,73,B+,60.4,165
Danuta,Kozłowska,ul. Storczykowa ,137,Wrocław,52-221,1970,27,12,24,AB+,49.0,158
Ksawery,Gorski,ul. Dzika ,128,Kielce,25-044,1990,25,3,80,O+,64.9,179
Marcelina,Grabowska,ul. Sokolska ,150,Katowice,40-087,1935,28,4,11,A+,55.1,141
Sławomira,Nowicka,ul. Traktorowa ,133,Szczecin,70-716,2008,1,11,31,O+,95.1,161
Lechosław,Majewski,ul. Cieśli Władysława ,114,Bielsko-Biała,43-309,1945,23,7,41,B+,99.1,171
Lew,Kamiński,ul. Widok ,100,Lublin,20-405,2008,12,1,59,AB+,72.1,172
Ignacy,Grabowski,ul. Cytrynowa ,128,Zielona Góra,65-160,1959,2,8,41,A+,94.1,169
Kuba,Kaczmarek,Al. Waszyngtona Jerzego ,39,Warszawa,03-910,1975,24,10,24,O+,57.6,186
Wacław,Wojciechowski,ul. Karbowska ,124,Poznań,61-625,1942,3,11,71,A+,67.2,175
Lucjusz,Chmielewski,ul. Mokra ,36,Łódź,91-034,1967,16,1,11,O+,41.5,152
Amadeusz,Czerwinski,ul. Drobuta Jana ,18,Wrocław,51-507,1989,26,7,12,AB+,40.4,148
Klaudia,Dąbrowski ,ul. Chwaliszewo ,130,Poznań,61-104,1937,18,3,25,B+,90.5,175
Mateusz,Jaworski,ul. Podmokła ,78,Kraków,30-443,2007,28,12,60,O+,111.0,166
Maurycy,Zielinski,ul. Brzechwy Jana ,68,Mikołów,43-190,2000,21,2,1,A+,8.3,78
Lucjan,Kwiatkowski,ul. Dworska ,17,Radom,26-601,2010,26,11,39,O+,109.9,189
Ludwika,Rutkowska,ul. Sardynkowa ,66,Bydgoszcz,85-435,1992,31,1,55,O+,103.2,162
Sylwia,Jasińska,ul. 1 Maja ,133,Lublin,20-410,1983,23,5,20,O+,49.8,154
Andrzej,Kalinowski,ul. Nastawnicza ,89,Warszawa,03-174,2012,2,6,23,A+,106.6,171
Bonifacy,Dąbrowski ,ul. Profesora Wernera Jerzego ,105,Łódź,91-169,1980,11,2,47,O+,83.3,171
Hipolit,Sawicki,ul. Wołodyjowskiego ,40,Olsztyn,11-041,2010,16,3,27,A+,63.6,177
Beata,Wieczorek,ul. Wronia ,97,Szczecin,71-221,1942,3,11,81,O+,89.0,166
Dawid,Sawicki,ul. Drapińska ,54,Warszawa,03-581,1934,16,2,9,B+,42.9,128
Karina,Chmielewska,ul. Kocjana Antoniego ,71,Warszawa,01-473,1938,18,1,72,O+,49.6,158
Weronika,Pawłowska,ul. Wazów ,58,Warszawa,01-986,1949,21,2,9,O+,21.5,142
Szczepan,Zielinski,ul. Dobrego Pasterza ,89,Kraków,31-420,1985,29,9,57,B+,76.9,167
Bogumił,Kozłowski,ul. Liszta Franciszka ,139,Gdańsk,80-170,1988,11,1,42,B+,94.3,186
Stanisław,Wojciechowski,ul. Gorkiego ,89,Łódź,92-522,2002,6,6,75,O+,68.9,176
Mścisław,Dudek,ul. Kazimierza Odnowiciela ,107,Łódź,92-414,2000,22,9,49,B+,87.6,171
Jagoda,Król,ul. Huculska ,77,Ruda Śląska,41-707,2008,10,11,27,O+,56.9,158
Apolonia,Wojciechowska,ul. Brązownicza ,127,Warszawa,01-929,2014,27,5,80,O+,55.1,159
Izydor,Kalinowski,ul. Kominek ,124,Białystok,15-342,1968,6,10,9,AB+,37.9,126
Gabryŝ,Woźniak,ul. Wądół ,128,Kraków,31-235,1934,12,8,17,O+,83.5,165
Beatrycze,Jabłońska,ul. Augustyna Jana ,134,Opole,45-625,2008,6,2,7,B+,23.8,118
Roman,Jasiński,ul. Księdza Kuczkowskiego Mikołaja ,90,Kraków,31-618,1946,15,4,25,B+,86.6,168
Kinga,Kamińska,ul. Ćwiczebna ,36,Wrocław,51-009,1986,3,3,34,B+,67.4,156
Wera,Sobczak,ul. Hańczy Władysława ,91,Warszawa,00-769,2005,29,7,5,O+,25.0,112
Celina,Rutkowska,ul. Tetmajera ,138,Łódź,93-157,1944,30,1,37,A+,96.7,167
Krystiana,Nowak ,ul. Dęblińska ,118,Poznań,61-337,2010,11,5,7,O+,31.7,117
Franciszek,Kucharski,ul. Mączna ,30,Szczecin,70-780,1995,31,12,74,B+,96.4,163
Jerzy,Maciejewski,ul. Babiogórska ,85,Bielsko-Biała,43-308,1952,15,5,83,A+,84.4,180
Zdzisława,Majewska,ul. Frysztacka ,8,Szczecin,70-133,1952,22,12,78,B+,56.7,164
Jaromir,Kamiński,ul. Zagójska ,43,Warszawa,04-160,2004,3,3,68,A+,80.2,169
Czesława,Borkowska,Al. Jachowicza ,44,Płock,09-403,1975,22,7,32,B-,98.3,155
Radosław,Dąbrowski ,ul. Gandhiego Mahatmy ,45,Warszawa,02-645,1934,24,9,28,O+,100.4,180
